position,num_vesicles,area_vesicles,area_percent
J04,0,0.0,0.0
J05,2,5696.885578203392,0.0054329734594377
J06,14,20260.916421163976,0.01932231561771765
J07,0,173.18029502913734,0.0001651575994769
J08,0,0.0,0.0
J09,6,6753.638807054658,0.00644077187257255
J10,10,12586.790966607507,0.012003699270827749
J11,6,4804.67326458389,0.00458209349115735
J12,16,17160.164472070846,0.01636520812232095
J13,17,11296.381784145498,0.01077306917585895
J14,2,748.4844497177683,0.0007138103959252501
J15,1,958.5784584265856,0.0009141716560617
J16,0,0.0,0.0
J17,84,65091.836286972015,0.062076412474605554
J18,34,21117.785817430587,0.0201394899534517
J19,136,93186.70668894386,0.0888697687997282
J20,91,80938.42233076063,0.07718889458728845
J21,0,173.18029502913734,0.0001651575994769
J22,0,0.0,0.0
